Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-02-05 00:00:00-05:00,55.579641670958466,55.86725608791963,55.50991494881448,55.84111022949219,20911400,0.0,0.0,0.0
2020-02-06 00:00:00-05:00,55.90212546574207,56.233317457312886,55.78882451719316,55.936988830566406,9628500,0.0,0.0,0.0
2020-02-07 00:00:00-05:00,55.9369871396466,56.120014812311425,55.77139114886699,56.0067138671875,14849000,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,56.03286137285172,56.346625006491664,56.01542636570122,56.242034912109375,7394100,0.0,0.0,0.0
2020-02-11 00:00:00-05:00,56.32918075068699,56.32918075068699,55.98927131163773,56.03285217285156,8375700,0.0,0.0,0.0
2020-02-12 00:00:00-05:00,56.10258645517956,56.120014812311425,55.893406272556845,56.0067138671875,8479000,0.0,0.0,0.0
2020-02-13 00:00:00-05:00,55.88469166949481,56.43377465065186,55.806247443897355,56.3379020690918,7950900,0.0,0.0,0.0
2020-02-14 00:00:00-05:00,56.3989012192741,56.4860562825383,56.28560030198115,56.4686279296875,5421200,0.0,0.0,0.0
2020-02-18 00:00:00-05:00,56.39018783044547,56.512206257814775,56.15486847752056,56.26816940307617,6902300,0.0,0.0,0.0
2020-02-19 00:00:00-05:00,56.27689912443711,56.42506343991319,56.18102653218622,56.20717239379883,4971300,0.0,0.0,0.0
2020-02-20 00:00:00-05:00,56.111290427986354,56.294318078206246,55.727803447799005,56.2507438659668,13397700,0.0,0.0,0.0
2020-02-21 00:00:00-05:00,56.093856678048276,56.46862944469377,56.07642167522461,56.34661102294922,10027800,0.0,0.0,0.0
2020-02-24 00:00:00-05:00,55.57964352908774,56.00671140461453,54.98697967006248,55.04798889160156,19892700,0.0,0.0,0.0
2020-02-25 00:00:00-05:00,55.082851103662335,55.35303384347856,53.87137755160687,54.054405212402344,25721400,0.0,0.0,0.0
2020-02-26 00:00:00-05:00,54.220004566264755,54.71679586205264,53.72321327047686,53.749359130859375,26066400,0.0,0.0,0.0
2020-02-27 00:00:00-05:00,53.2699941833421,53.74935374929545,51.55301525348178,51.561729431152344,39092300,0.0,0.0,0.0
2020-02-28 00:00:00-05:00,50.385121827581436,50.55071780970207,48.84245297131497,50.5420036315918,50978800,0.0,0.0,0.0
2020-03-02 00:00:00-05:00,50.646593731933294,53.287432065635976,50.646593731933294,53.24385452270508,27103100,0.0,0.0,0.0
2020-03-03 00:00:00-05:00,53.322295156520426,54.211290991717554,52.13696737625758,52.52045440673828,35237500,0.0,0.0,0.0
2020-03-04 00:00:00-05:00,53.26128375639215,55.12643043602194,53.19155703110535,55.100284576416016,26214300,0.0,0.0,0.0
2020-03-05 00:00:00-05:00,53.88881162985779,54.78652161777234,53.51403878883936,54.0631217956543,16556300,0.0,0.0,0.0
2020-03-06 00:00:00-05:00,52.63376244430164,53.941108767606714,52.241557882359395,53.63606262207031,24800200,0.0,0.0,0.0
2020-03-09 00:00:00-04:00,50.67274655166901,52.72963877811476,50.550728084804234,51.30027389526367,19126300,0.0,0.0,0.0
2020-03-10 00:00:00-04:00,52.38100408570882,52.8603670280171,50.45484811212719,52.77320861816406,28174800,0.0,0.0,0.0
2020-03-11 00:00:00-04:00,51.46586664003398,51.73605274574369,49.56585637024561,50.184669494628906,17759800,0.0,0.0,0.0
2020-03-12 00:00:00-04:00,46.96859688343384,49.426407801558426,45.242900068032775,45.469505310058594,26713800,0.0,0.0,0.0
2020-03-13 00:00:00-04:00,47.73557412714191,49.35668415580506,45.9837281317464,49.33925247192383,24835800,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,44.75481648378778,48.43281815479292,44.25802519857422,45.99243927001953,27436800,0.0,0.0,0.0
2020-03-17 00:00:00-04:00,46.881430465378045,50.071354715782995,46.77684038685444,49.87089538574219,32318100,0.0,0.0,0.0
2020-03-18 00:00:00-04:00,47.71813468762043,49.67915392135826,46.454366072038745,48.589698791503906,35524900,0.0,0.0,0.0
2020-03-19 00:00:00-04:00,48.07548442063576,48.31952134937254,46.53281528236295,46.968597412109375,26807900,0.0,0.0,0.0
2020-03-20 00:00:00-04:00,47.099331142993854,47.116762826325896,43.54334753734497,43.92683792114258,26903700,0.0,0.0,0.0
2020-03-23 00:00:00-04:00,43.83655580727512,44.353723883325294,41.776650933943735,42.62691116333008,31822200,0.287,0.0,0.0
2020-03-24 00:00:00-04:00,44.48520159081308,45.05496413097188,43.65247301050199,44.80076217651367,28041800,0.0,0.0,0.0
2020-03-25 00:00:00-04:00,44.704342782386384,46.11559806013163,43.897913105843266,44.67804718017578,25526400,0.0,0.0,0.0
2020-03-26 00:00:00-04:00,45.22150635807344,47.43919109436923,45.03743047310383,47.12363052368164,25754100,0.0,0.0,0.0
2020-03-27 00:00:00-04:00,46.09806183047585,48.201796730878925,46.019171688115875,46.90449142456055,26004700,0.0,0.0,0.0
2020-03-30 00:00:00-04:00,47.36030007221322,48.87674092537309,47.36030007221322,48.73649215698242,15892600,0.0,0.0,0.0
2020-03-31 00:00:00-04:00,48.56118007404402,48.797847136177765,47.63202996304494,47.7459831237793,15203200,0.0,0.0,0.0
2020-04-01 00:00:00-04:00,46.44868707973093,47.667098943209574,46.33473390476115,46.93955612182617,11979800,0.0,0.0,0.0
2020-04-02 00:00:00-04:00,46.29090466886151,48.41216771798772,46.17695149911181,48.14043426513672,14748100,0.0,0.0,0.0
2020-04-03 00:00:00-04:00,47.94759013151022,48.66636542816494,47.74598275257478,48.51734924316406,15374100,0.0,0.0,0.0
2020-04-06 00:00:00-04:00,49.72701228877594,50.673694198843165,49.01700085622552,50.32307052612305,14835200,0.0,0.0,0.0
2020-04-07 00:00:00-04:00,51.103182381859035,51.506397088838845,49.73575801144165,49.74452209472656,22985400,0.0,0.0,0.0
2020-04-08 00:00:00-04:00,50.11268745979353,50.761340145125835,49.551692350205926,50.48084259033203,13877400,0.0,0.0,0.0
2020-04-09 00:00:00-04:00,50.62108579288773,51.7343118037875,50.498368544154474,50.95417785644531,20376000,0.0,0.0,0.0
2020-04-13 00:00:00-04:00,50.7876305363396,51.05059989280463,50.08638672128616,50.5772590637207,10679500,0.0,0.0,0.0
2020-04-14 00:00:00-04:00,51.44504922443773,52.786181625243856,51.24344182881988,52.724822998046875,17745300,0.0,0.0,0.0
2020-04-15 00:00:00-04:00,52.0235711715318,52.34789913640724,51.5064032571509,51.89208984375,12553400,0.0,0.0,0.0
2020-04-16 00:00:00-04:00,52.16382551124473,52.42679488254571,51.4976446853086,52.233951568603516,14486100,0.0,0.0,0.0
2020-04-17 00:00:00-04:00,52.87383212491318,53.20692418035854,52.16382090394142,53.031612396240234,12083100,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,52.50568573799193,52.873837512740174,51.944687302888966,51.98851776123047,9263900,0.0,0.0,0.0
2020-04-21 00:00:00-04:00,51.25221121232513,51.55024027455965,50.69998020269759,50.884056091308594,13021900,0.0,0.0,0.0
2020-04-22 00:00:00-04:00,51.49764860136447,51.66419298456449,50.962949076624,51.37493133544922,15086800,0.0,0.0,0.0
2020-04-23 00:00:00-04:00,51.252212891110304,51.58530164985175,50.831466556020075,50.91912078857422,21074200,0.0,0.0,0.0
2020-04-24 00:00:00-04:00,51.2171471214601,51.62912934877981,51.041835321932915,51.462581634521484,9638300,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,51.77813951562237,51.84826556930877,51.40998776515162,51.611595153808594,11024000,0.0,0.0,0.0
2020-04-28 00:00:00-04:00,52.20764864558639,52.27777134931428,51.681713320554245,51.90085220336914,13608800,0.0,0.0,0.0
2020-04-29 00:00:00-04:00,52.16382567622839,52.16382567622839,51.190851705756415,51.68172073364258,16038500,0.0,0.0,0.0
2020-04-30 00:00:00-04:00,51.5327072595833,51.559002858963744,50.770101439606115,51.06813049316406,16397100,0.0,0.0,0.0
2020-05-01 00:00:00-04:00,50.787631012538114,51.21714473416986,50.29676200929532,50.50713348388672,13023600,0.0,0.0,0.0
2020-05-04 00:00:00-04:00,50.41071652973627,50.59479576690283,49.9812061118684,50.48084259033203,11314200,0.0,0.0,0.0
2020-05-05 00:00:00-04:00,50.682457592797995,51.068140952479226,50.46331863629375,50.52467727661133,9705200,0.0,0.0,0.0
2020-05-06 00:00:00-04:00,50.61232741357382,50.75257619133518,49.928611696166925,49.97243881225586,10700100,0.0,0.0,0.0
2020-05-07 00:00:00-04:00,50.35812305189998,50.428245765531585,49.72700191024325,49.83218765258789,11203600,0.0,0.0,0.0
2020-05-08 00:00:00-04:00,50.33183338582132,51.05061223174865,50.30553778133687,50.9454231262207,13405000,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,50.717509635005406,51.26974062195914,50.66491509307835,50.87528991699219,8807200,0.0,0.0,0.0
2020-05-12 00:00:00-04:00,51.04183987302633,51.32233743976232,50.44578170776367,50.44578170776367,20587300,0.0,0.0,0.0
2020-05-13 00:00:00-04:00,50.40195341534141,50.682450975540604,49.69194208520269,49.98997116088867,12186800,0.0,0.0,0.0
2020-05-14 00:00:00-04:00,49.74453889435602,49.99874086478508,49.078357994529526,49.86725616455078,11793500,0.0,0.0,0.0
2020-05-15 00:00:00-04:00,49.858488617163154,50.454546754269614,49.683176810285744,50.3055305480957,20847900,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,51.10319519042969,51.3661612242052,50.73504341190288,51.10319519042969,15213600,0.0,0.0,0.0
2020-05-19 00:00:00-04:00,51.17331972224353,51.199615321697955,50.165279388427734,50.165279388427734,15313100,0.0,0.0,0.0
2020-05-20 00:00:00-04:00,50.586029283995494,50.78763669628885,50.27923612263488,50.7613410949707,8519600,0.0,0.0,0.0
2020-05-21 00:00:00-04:00,50.6824490398861,50.691216469191986,50.09515834058457,50.20034408569336,13913900,0.0,0.0,0.0
2020-05-22 00:00:00-04:00,50.21787583762423,50.41948324328241,50.10392266267149,50.37565612792969,7216300,0.0,0.0,0.0
2020-05-26 00:00:00-04:00,51.08565477535931,51.17331233387551,50.550955371689305,50.647377014160156,10487200,0.0,0.0,0.0
2020-05-27 00:00:00-04:00,51.050600733202025,51.45381551552121,50.761335773846305,51.40998840332031,10937800,0.0,0.0,0.0
2020-05-28 00:00:00-04:00,51.80443650876742,52.1550600990519,51.58529760078821,51.86579513549805,10184300,0.0,0.0,0.0
2020-05-29 00:00:00-04:00,51.70802449135454,52.08494038266186,51.24344767611545,51.91839599609375,12890900,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,51.944690331378204,52.470625767988956,51.918394729875814,52.27778244018555,9101400,0.0,0.0,0.0
2020-06-02 00:00:00-04:00,52.36543096185231,52.44432109651054,52.01480739808369,52.41802215576172,9837900,0.0,0.0,0.0
2020-06-03 00:00:00-04:00,52.64592417733372,52.733578389222714,52.47061240976187,52.48814392089844,10155300,0.0,0.0,0.0
2020-06-04 00:00:00-04:00,52.38296442479924,52.654697881372826,51.953454026757306,52.233951568603516,8973800,0.0,0.0,0.0
2020-06-05 00:00:00-04:00,52.61963446349413,53.23322408566724,52.47062160840057,52.961490631103516,11502200,0.0,0.0,0.0
2020-06-08 00:00:00-04:00,52.97025117863963,53.557541781304444,52.78617531903967,53.531246185302734,13094200,0.0,0.0,0.0
2020-06-09 00:00:00-04:00,53.32964604393906,53.408536186433714,52.768650961219016,53.09297561645508,13735400,0.0,0.0,0.0
2020-06-10 00:00:00-04:00,53.215688371795665,53.364704558923634,52.83876920551184,52.9439582824707,9877800,0.0,0.0,0.0
2020-06-11 00:00:00-04:00,52.37419613018628,52.69852075991836,50.875286884452215,50.9366455078125,14738500,0.0,0.0,0.0
2020-06-12 00:00:00-04:00,51.63790302386851,51.646667110764966,50.50714521790615,50.9454231262207,17837500,0.0,0.0,0.0
2020-06-15 00:00:00-04:00,50.47207568554563,51.602829927239924,50.13021617492774,51.53270721435547,11366700,0.0,0.0,0.0
2020-06-16 00:00:00-04:00,52.549509032152116,52.61086765681601,51.66418600121153,52.339134216308594,10840300,0.0,0.0,0.0
2020-06-17 00:00:00-04:00,52.4355542459738,52.654693139794745,52.102462191103584,52.2602424621582,8388400,0.0,0.0,0.0
2020-06-18 00:00:00-04:00,52.02357474223636,52.5845731481768,51.953452031365266,52.531978607177734,6022600,0.0,0.0,0.0
2020-06-19 00:00:00-04:00,53.01408079190934,53.18062514744737,52.18135232663089,52.2602424621582,10777200,0.0,0.0,0.0
2020-06-22 00:00:00-04:00,52.20812775941455,52.31413653922491,51.92544441962273,52.110958099365234,9039600,0.461,0.0,0.0
2020-06-23 00:00:00-04:00,52.455473334541786,52.64098362719398,51.978443979278225,52.03144836425781,7951000,0.0,0.0,0.0
2020-06-24 00:00:00-04:00,51.766433808562574,51.766433808562574,50.97138819155087,51.156898498535156,14343200,0.0,0.0,0.0
2020-06-25 00:00:00-04:00,51.130399986273424,51.58092551652753,50.81238037910521,51.51908874511719,12128900,0.0,0.0,0.0
2020-06-26 00:00:00-04:00,51.5014215477059,51.64276322346876,50.42369253370835,50.46786117553711,14476500,0.0,0.0,0.0
2020-06-29 00:00:00-04:00,50.79470594588176,51.51908235239148,50.750537310333776,51.42190933227539,9654200,0.0,0.0,0.0
2020-06-30 00:00:00-04:00,51.43074864843441,51.996115310303445,51.35124375099338,51.8017692565918,7379800,0.0,0.0,0.0
2020-07-01 00:00:00-04:00,51.89895166344918,52.17280266409656,51.819446751638765,51.845947265625,7261600,0.0,0.0,0.0
2020-07-02 00:00:00-04:00,52.27880027928813,52.62332038904371,52.00494931955488,52.110958099365234,6857200,0.0,0.0,0.0
2020-07-06 00:00:00-04:00,52.5084795797752,52.63215649037974,52.07562218713868,52.36713790893555,10091300,0.0,0.0,0.0
2020-07-07 00:00:00-04:00,52.08444931939354,53.13568104958027,52.04911306278118,52.84416198730469,8161000,0.0,0.0,0.0
2020-07-08 00:00:00-04:00,52.95900893128454,52.994345191763486,52.49081190456671,52.7116584777832,9328000,0.0,0.0,0.0
2020-07-09 00:00:00-04:00,52.64099076655496,52.78233244248555,51.996119159505916,52.296470642089844,7672500,0.0,0.0,0.0
2020-07-10 00:00:00-04:00,52.358306829410424,53.365366680389975,52.349471079222134,53.259361267089844,14142800,0.0,0.0,0.0
2020-07-13 00:00:00-04:00,53.51553540297726,53.88655597412317,52.9766693040599,53.179847717285156,10906200,0.0,0.0,0.0
2020-07-14 00:00:00-04:00,53.02967517639448,54.08973934371296,52.923669770617956,53.95723342895508,14270100,0.0,0.0,0.0
2020-07-15 00:00:00-04:00,54.23109041866843,54.64628310396325,53.833565865710796,54.00141143798828,14952700,0.0,0.0,0.0
2020-07-16 00:00:00-04:00,53.97489598183996,54.22224641167475,53.86889058039702,54.11623764038086,7770200,0.0,0.0,0.0
2020-07-17 00:00:00-04:00,54.36359198049324,54.49609789936509,54.17808167216193,54.40776062011719,6321700,0.0,0.0,0.0
2020-07-20 00:00:00-04:00,54.29292671887136,54.319430602069616,53.692223704102744,53.860069274902344,6818600,0.0,0.0,0.0
2020-07-21 00:00:00-04:00,54.23991361362491,54.91128563776218,54.178076849685326,54.328250885009766,7847300,0.0,0.0,0.0
2020-07-22 00:00:00-04:00,54.4960936563229,54.84061710620814,53.939562774660224,54.761112213134766,7022700,0.0,0.0,0.0
2020-07-23 00:00:00-04:00,54.94663102875737,55.1763099944511,54.76995308676526,54.95546340942383,9468000,0.0,0.0,0.0
2020-07-24 00:00:00-04:00,55.04380595885583,55.5031672758968,54.61978090539914,54.884796142578125,6809200,0.0,0.0,0.0
2020-07-27 00:00:00-04:00,54.83178222900325,55.16746993507908,54.71694107721529,55.158634185791016,6801900,0.0,0.0,0.0
2020-07-28 00:00:00-04:00,55.14097743578346,55.63567503261886,55.11447692215267,55.36182403564453,6699300,0.0,0.0,0.0
2020-07-29 00:00:00-04:00,55.344152664998816,55.618000259423894,55.20281099275808,55.441322326660156,7486400,0.0,0.0,0.0
2020-07-30 00:00:00-04:00,55.30881640447581,55.6356683896854,55.052633570460955,55.441322326660156,10901300,0.0,0.0,0.0
2020-07-31 00:00:00-04:00,55.22047156831575,55.39714948769005,54.69927355957963,55.3883171081543,10277200,0.0,0.0,0.0
2020-08-03 00:00:00-04:00,55.414821853782016,55.441322364266604,54.9642963262876,55.23814392089844,8614400,0.0,0.0,0.0
2020-08-04 00:00:00-04:00,55.15864035215795,55.944857003991345,55.0614706880832,55.927188873291016,7417400,0.0,0.0,0.0
2020-08-05 00:00:00-04:00,56.01551820213804,56.130359350455805,55.653329998844356,55.812339782714844,7143600,0.0,0.0,0.0
2020-08-06 00:00:00-04:00,55.67983141434259,55.909513714724234,55.58265839263119,55.803504943847656,11983700,0.0,0.0,0.0
2020-08-07 00:00:00-04:00,55.71517778956521,56.156870972212694,55.65334101358269,56.10386657714844,9175700,0.0,0.0,0.0
2020-08-10 00:00:00-04:00,56.16570297059291,56.51022309086456,56.042026057039074,56.395381927490234,4345600,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,56.660391073784915,56.801736102700175,55.847677376627935,56.00668716430664,8633500,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,56.23636256747046,56.97840707345365,56.23636256747046,56.73106002807617,8021600,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,56.607395745855115,56.854742831608995,56.5278908440269,56.68689727783203,5857100,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,56.6250623056545,56.863580388569375,56.46605249694553,56.678070068359375,3776300,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,56.81057198778181,57.18159936373734,56.704569942968305,56.9960823059082,5172900,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,57.08442311521376,57.38477121154371,56.828240288501675,57.22576141357422,4927300,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,57.14626158853985,57.22576312004414,56.678067930474384,56.77523422241211,5871600,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,56.44838575166895,56.73106909724819,56.35121271977897,56.660396575927734,10178600,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,56.5897211858005,56.881240266691925,56.421879010950086,56.80173873901367,5713900,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,56.898916073369804,57.287601470947266,56.72223476565027,57.287601470947266,6978500,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,57.42011566355631,57.46428767917884,56.91658568809479,57.16393280029297,4517100,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,57.04908594771329,57.31409778030964,56.78406737541468,57.234596252441406,5375300,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,57.34060838739705,57.86180307315137,57.33177263721571,57.587955474853516,8711200,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,57.86180755295017,58.13565517244995,57.31410557424742,58.100318908691406,6868200,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,57.88830784394378,58.10031868597921,57.70279751469988,57.93247985839844,7661200,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,57.92364738452707,58.02082043006225,57.53495520238637,57.994319915771484,9723000,0.0,0.0,0.0
2020-09-02 00:00:00-04:00,58.25932278696017,59.28405411239031,58.17098550642024,59.045536041259766,11174600,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,59.18688171593427,59.725747894613754,57.60561944043082,58.02964782714844,26304400,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,58.19748861813198,58.43600669992466,57.181599736957224,57.89714050292969,15604800,0.0,0.0,0.0
2020-09-08 00:00:00-04:00,57.75579572771706,57.87064026382526,56.43955198544451,56.678070068359375,16316600,0.0,0.0,0.0
2020-09-09 00:00:00-04:00,57.00491673071134,58.05614858202001,56.89891468836262,57.499610900878906,12848500,0.0,0.0,0.0
2020-09-10 00:00:00-04:00,57.49961273191589,57.65862254020511,56.66923416836356,56.79290771484375,11060600,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,56.969567312906605,57.38475985542392,56.7045555285367,57.11091232299805,10212500,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,57.39360014000824,57.74695595346591,57.225754612182996,57.481937408447266,6397000,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,57.62328950017546,57.82646456854495,57.3229346629869,57.402442932128906,5672900,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,57.64978150978158,57.79995553638216,57.09324392695376,57.1462516784668,7270700,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,56.669231271048346,57.08442390144845,56.37771218080541,56.7840690612793,10108700,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,56.87240225074545,56.95191051495764,55.87417825136166,56.26286697387695,9988900,0.0,0.0,0.0
2020-09-21 00:00:00-04:00,55.87809177187643,56.04693338319056,55.19383357352339,55.83366012573242,11326200,0.377,0.0,0.0
2020-09-22 00:00:00-04:00,55.86920535055414,56.43793857676649,55.815888729295125,56.16246032714844,7148600,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,56.34018977075893,56.482373075956666,55.25603994992786,55.31824493408203,7015900,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,55.318232333985236,56.02026372658287,54.94500251407254,55.72700881958008,9141700,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,55.44265354590483,56.08248009859903,55.31824358064036,56.0202751159668,7432100,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,56.48236918098216,56.97112404702542,56.45570748252794,56.65121078491211,6077600,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,56.67786514964524,56.81116346288957,56.17133698318386,56.277976989746094,8150400,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,56.50902631179999,57.3176944231029,56.48236800381853,56.96223449707031,8284100,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,57.291034816261124,57.415444770576876,56.79339160908112,57.28214645385742,9262900,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,56.71341458279775,57.219942773948084,56.526799647093334,56.96223449707031,7463000,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,57.0955328079341,57.415446063330265,57.00666952139831,57.34435272216797,4501200,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,57.47764708318702,57.699808674142474,56.802273948329024,56.97111892700195,6552800,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,57.29991917752843,57.82421726555785,57.184390813849475,57.584285736083984,8073100,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,57.84199104217246,58.019724390443095,57.602059496799605,57.966407775878906,6659000,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,58.197447482631574,58.677317324547715,58.12636092740346,58.41960906982422,7894700,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,58.6684364913372,59.406014682626605,58.63289659907928,59.09498977661133,8685600,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,58.917249409708305,59.22827424294567,58.77506275460958,59.050540924072266,7505700,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,59.0416718540425,59.281603410572444,58.50847856427051,58.748416900634766,6566200,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,58.32185852828175,58.94391505204539,58.268541915897394,58.783958435058594,6650000,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,58.961699209256125,59.2816125203465,58.783972605243854,58.80174255371094,6701200,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,58.801750436315494,59.050570427222105,57.87755705592215,58.037513732910156,7733900,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,58.6062342247448,58.72176260935488,57.85977441573252,57.97529602050781,7660200,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,57.913081863181425,58.35740504478601,57.88642355705854,58.02861022949219,7013900,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,58.03749216392964,58.19744878147157,57.72646729088527,58.00194549560547,7779700,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,58.20634846370198,58.33964680088358,57.930870205405725,58.10859680175781,5094100,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,57.66426957516145,57.779791176881794,56.85560141353255,57.36213302612305,9352300,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,57.397674522844795,57.70870622356675,57.18440125992714,57.2110595703125,5331400,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,56.39350121156639,56.686756158428736,55.478196480299815,55.540401458740234,10980600,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,55.39822263196806,56.07359247658091,54.8472627542641,55.52263259887695,8942700,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,55.30935560374419,55.575948856250065,54.64287077752093,55.327125549316406,10093200,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,56.11801919644641,56.46459073573489,55.77144426724109,56.20688247680664,10935100,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,56.77562448527853,57.65538262413545,56.70453452785693,57.13108444213867,20578800,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,57.45099651334157,58.126369739144685,57.086648200791664,57.15774154663086,25605800,0.0,0.0,0.0
